time,pitch_measured,label,airspeed_measured,velocity_z,wind_estimation_linear_x,wind_estimation_linear_y,orientation_x,orientation_y,orientation_z,orientation_w,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,airspeed,groundspeed,throttle,altitude,climb
2018-07-21 00:33:20.401857615,-3.02629756927,False,20.034830633839803,1.7738584387244454,-1.1823626338551871,-3.102306971841784,-0.07416922001191281,-0.21383436608458994,-0.9366998168240146,-0.2602044287368411,-1.0248353572151425,0.570211854497751,12.688978077417541,19.92019502549344,20.148835774127438,0.1789917513015442,395.6627407391503,-0.3049616268592169
2018-07-21 00:33:20.450579405,-3.02629756927,False,20.010419845599998,1.7092921594423238,-1.1861756628319338,-3.0977651803403896,-0.07287223061164662,-0.19875358955087105,-0.938526157467904,-0.26747722515809447,-1.0050419500749626,0.5121511935532232,12.613763130284857,19.90428153616357,20.139426527350675,0.18302848309611994,395.6250647415263,-0.11056036230611377
2018-07-21 00:33:20.508078098,-3.02629756927,False,20.007415398315217,1.600657341272174,-1.1899956553452173,-3.0931563907182604,-0.07157524121138042,-0.18367281301715216,-0.9403524981117934,-0.2747500215793478,-0.9852485429347826,0.45409053260869553,12.538548183152173,19.888368046833694,20.130017280573913,0.18706521489069564,395.5873887439022,0.08384090224698926
2018-07-21 00:33:20.563111782,1.162296772,False,19.9950637817,1.5124781383737482,-1.1938156478585007,-3.0885476010961317,-0.06991573696848237,-0.1689267925834637,-0.9413216160221094,-0.2826886579023546,-0.9722992071214392,0.4017933001499249,12.449645093365817,19.842951016841678,20.10348122837691,0.1914692632241289,395.56293559650226,0.22796899023278713
2018-07-21 00:33:20.588342190,1.162296772,False,19.991783929880512,1.4422949689244753,-1.197635640371784,-3.083938811474003,-0.06729075952224844,-0.15507231645699915,-0.9400077223664798,-0.29240060253513306,-0.9775774490254873,0.3648456068215891,12.324286848144677,19.7189582305964,20.031331949499474,0.19685157295186656,395.5736984073523,0.23820627123831337
2018-07-21 00:33:20.666615248,1.162296772,False,19.9716663361,1.2453345189030134,-1.2014556328850674,-3.0793300218518738,-0.06466578207601453,-0.1412178403305346,-0.93869382871085,-0.3021125471679116,-0.9828556909295352,0.32789791349325326,12.198928602923537,19.59496544435112,19.959182670622038,0.20223388267960418,395.5844612182024,0.2484435522438396
2018-07-21 00:33:20.682755232,1.162296772,False,19.97373148565967,1.1850551992374136,-1.2052756253983508,-3.074721232229745,-0.06204080462978061,-0.12736336420407007,-0.9373799350552204,-0.31182449180069005,-0.9881339328335832,0.29095022016491745,12.0735703577024,19.470972658105847,19.887033391744602,0.2076161924073418,395.5952240290525,0.25868083324936586
2018-07-21 00:33:20.721309662,1.162296772,False,19.9960460663,1.0744923464030374,-1.2090956179116341,-3.0701124426076163,-0.05941582718354669,-0.11350888807760551,-0.9360660413995907,-0.3215364364334686,-0.9934121747376312,0.25400252683658164,11.94821211248126,19.34697987186057,19.814884112867166,0.21299850213507945,395.6059868399026,0.2689181142548921
2018-07-21 00:33:20.748985529,1.162296772,False,19.99255982190457,0.9114160803128107,-1.2129156104249175,-3.065503652985487,-0.05679084973731277,-0.09965441195114097,-0.9347521477439611,-0.33124838106624704,-0.9986904166416791,0.21705483350824578,11.82285386726012,19.22298708561529,19.74273483398973,0.21838081186281708,395.61674965075264,0.2791553952604183
2018-07-21 00:33:20.799726248,1.162296772,False,19.8767986298,0.8252728186447108,-1.2167356029382008,-3.0608948633633584,-0.054165872291078845,-0.08579993582467642,-0.9334382540883314,-0.34096032569902557,-1.003968658545727,0.18010714017990995,11.69749562203898,19.098994299370013,19.670585555112293,0.22376312159055473,395.6275124616027,0.28939267626594456
2018-07-21 00:33:20.862663031,1.162296772,False,19.8767986298,0.7313575802270639,-1.2200037435574813,-3.0551303109973014,-0.05154089484484493,-0.07194545969821187,-0.9321243604327017,-0.35067227033180404,-1.009246900449775,0.1431594468515741,11.57213737681784,18.975001513124734,19.598436276234857,0.22914543131829235,395.6382752724528,0.2996299572714708
2018-07-21 00:33:20.918377876,2.08007740974,False,19.785062767072112,0.6526452288636535,-1.2232403497828186,-3.049299715045877,-0.04862799224035681,-0.057005122885071396,-0.9323203593731717,-0.35191186482007497,-0.9568026417541228,0.1750347350074964,11.45232937203898,18.898998603627508,19.48778956440435,0.23339580471918214,395.69997649653897,0.31392904088426093
2018-07-21 00:33:20.995525599,2.08007740974,False,19.7798290253,0.5229997407461848,-1.2264769560081559,-3.043469119094453,-0.04566074614573463,-0.04185983885623381,-0.9328013380420447,-0.3515523733539191,-0.8934637389055471,0.21989979119190414,11.3335689291979,18.832053386099286,19.369876780791305,0.23743253450871327,395.7712919244479,0.3289947561149783
2018-07-21 00:33:21.009138584,2.08007740974,False,19.7798290253,0.48771458131453826,-1.2297135622334932,-3.0376385231430287,-0.04269350005111244,-0.026714554827396222,-0.9332823167109177,-0.35119288188776315,-0.8301248360569714,0.2647648473763119,11.214808486356821,18.76510816857106,19.25196399717826,0.2414692642982444,395.8426073523568,0.3440604713456957
2018-07-21 00:33:21.056149244,2.08007740974,False,19.65507375929715,0.44132053260052323,-1.2329501684588307,-3.0318079271916045,-0.03972625395649025,-0.011569270798558635,-0.9337632953797905,-0.3508333904216072,-0.7667859332083957,0.3096299035607197,11.096048043515742,18.69816295104284,19.13405121356522,0.24550599408777551,395.91392278026575,0.35912618657641304
2018-07-21 00:33:21.144353390,2.08007740974,False,19.496068325389654,0.41294347408821136,-1.236186774684168,-3.02597733124018,-0.036759007861868066,0.0035760132302789516,-0.9342442740486635,-0.3504738989554513,-0.7034470303598201,0.35449495974512746,10.977287600674662,18.631217733514617,19.016138429952175,0.2495427238773066,395.9852382081747,0.37419190180713047
2018-07-21 00:33:21.166507483,2.08007740974,False,19.4685840607,0.4031863103563006,-1.2394233809095052,-3.0201467352887557,-0.03379176176724588,0.01872129725911653,-0.9347252527175365,-0.35011440748929534,-0.6401081275112444,0.39936001592953524,10.858527157833583,18.564272515986392,18.89822564633913,0.2535794536668377,396.05655363608355,0.38925761703784784
2018-07-21 00:33:21.239668369,2.08007740974,False,19.23118933027721,0.31758162624989217,-1.2426599871348425,-3.0143161393373314,-0.030824515672623693,0.03386658128795411,-0.9352062313864095,-0.3497549160231394,-0.5767692246626688,0.44422507211394296,10.739766714992504,18.49732729845817,18.78031286272609,0.25761618345636883,396.1278690639925,0.4043233322685652
2018-07-21 00:33:21.280557632,2.08007740974,False,19.164079666099997,0.23919138006295732,-1.2458965933601798,-3.0084855433859072,-0.02853911725524,0.04448432658741652,-0.9352562777585545,-0.3499228578141222,-0.5350431786356822,0.488549806877811,10.755546305865817,18.44410673615034,18.672317637152663,0.25999999046300004,396.1997360044959,0.4515609914237491
2018-07-21 00:33:21.315836906,2.08007740974,False,19.01290498927586,0.198345841004931,-1.248972005633793,-3.002318809595862,-0.027237063787343106,0.048572560249956896,-0.9346848435395001,-0.3508514516494138,-0.5244866948275863,0.5320953025862069,10.965356421551723,18.410679554160346,18.578625284398278,0.25999999046300004,396.2723983237069,0.5451962839938103
2018-07-21 00:33:21.348079920,2.08007740974,False,18.955314636199997,0.13872023243471454,-1.252035737186267,-2.9961277179914245,-0.025935010319446217,0.05266079391249726,-0.9341134093204457,-0.3517800454847054,-0.5139302110194902,0.5756407982946027,11.175166537237631,18.377252372170354,18.48493293164389,0.25999999046300004,396.34506064291793,0.6388315765638714
2018-07-21 00:33:21.396721363,2.64547562599,False,18.955314636199997,0.0408603454670102,-1.2550994687387407,-2.9899366263869864,-0.02463295685154933,0.05674902757503763,-0.9335419751013914,-0.352708639319997,-0.5033737272113943,0.6191862940029985,11.384976652923537,18.34382519018036,18.391240578889505,0.25999999046300004,396.41772296212895,0.7324668691339324
2018-07-21 00:33:21.466703892,2.64547562599,False,18.919981410291076,-0.15388888217685856,-1.2581632002912144,-2.983745534782549,-0.02333090338365244,0.060837261237578,-0.932970540882337,-0.3536372331552886,-0.49281724340329836,0.6627317897113942,11.594786768609445,18.31039800819037,18.29754822613512,0.25999999046300004,396.49038528133997,0.8261021617039936
2018-07-21 00:33:21.474333286,2.64547562599,False,18.900186538699998,-0.2701133259946522,-1.2612269318436882,-2.977554443178111,-0.02202884991575555,0.06492549490011837,-0.9323991066632826,-0.3545658269905802,-0.48226075959520237,0.7062772854197901,11.804596884295352,18.276970826200376,18.203855873380736,0.25999999046300004,396.563047600551,0.9197374542740548
2018-07-21 00:33:21.551163912,2.64547562599,False,18.80780321979018,-0.37592589019638567,-1.264290663396162,-2.971363351573673,-0.02072679644785866,0.06901372856265874,-0.9318276724442283,-0.3554944208258718,-0.47170427578710644,0.7498227811281859,12.014406999981258,18.243543644210384,18.11016352062635,0.25999999046300004,396.635709919762,1.0133727468441158
2018-07-21 00:33:21.581634521,2.64547562599,False,18.742389679000002,-0.46512924315680815,-1.2673543949486357,-2.9651722599692354,-0.01942474297996177,0.0731019622251991,-0.9312562382251739,-0.3564230146611634,-0.46114779197901046,0.7933682768365817,12.224217115667166,18.21011646222039,18.016471167871963,0.25999999046300004,396.708372238973,1.107008039414177
2018-07-21 00:33:21.630230427,2.64547562599,False,18.708599455192203,-0.5500772321732645,-1.2704181265011094,-2.9589811683647973,-0.01860152739140791,0.07443915310075198,-0.9315139436294801,-0.3554907559552283,-0.4441405320277361,0.6008153657046476,11.685737198744377,17.99470155137819,17.91961509852219,0.2639467672315128,396.8112906093906,1.1691550179923313
2018-07-21 00:33:21.698700905,2.64547562599,False,18.678632736199997,-0.6285519847444888,-1.2734818580535832,-2.9527900767603596,-0.01778922548671372,0.07571364214640203,-0.9317905468029798,-0.35451608465576084,-0.42698624583958017,0.4028812943028484,11.130202238343328,17.775138772072115,17.822686921671664,0.2679834990260885,396.9148985764168,1.2305843142003
2018-07-21 00:33:21.782871008,2.64547562599,False,18.592946063989054,-0.7187509205655156,-1.2751520714069566,-2.948791343971994,-0.016976923582019528,0.07698813119205207,-0.9320671499764794,-0.35354141335629347,-0.40983195965142427,0.20494722290104928,10.574667277942279,17.55557599276604,17.72575874482114,0.2720202308206642,397.01850654344304,1.2920136104082685
2018-07-21 00:33:21.847541571,2.64547562599,False,18.48006713732324,-0.8266445980973731,-1.276699327272174,-2.9449860546085755,-0.01616462167732534,0.0782626202377021,-0.9323437531499791,-0.3525667420568261,-0.3926776734632683,0.007013151499250081,10.019132317541228,17.33601321345997,17.628830567970613,0.27605696261523993,397.12211451046926,1.353442906616237
2018-07-21 00:33:21.885879040,4.8370218277,False,18.4577941895,-0.8805586885116806,-1.2782465831373913,-2.941180765245157,-0.015352319772631146,0.07953710928335214,-0.9326203563234787,-0.3515920707573587,-0.3755233872751124,-0.1909209199025491,9.463597357140179,17.116450434153897,17.531902391120088,0.28009369440981563,397.2257224774955,1.4148722028242056
2018-07-21 00:33:21.910347939,4.8370218277,False,18.37169555997826,-0.9138466897216957,-1.2797938390026087,-2.9373754758817388,-0.014540017867936954,0.08081159832900217,-0.9328969594969784,-0.3506173994578913,-0.3583691010869565,-0.3888549913043482,8.90806239673913,16.896887654847827,17.434974214269563,0.28413042620439133,397.32933044452176,1.4763014990321741
2018-07-21 00:33:21.984780073,4.8370218277,False,18.237764358499998,-0.9448545742250204,-1.281341094867826,-2.933570186518321,-0.013727715963242765,0.08208608737465221,-0.933173562670478,-0.3496427281584239,-0.34121481489880057,-0.5867890627061474,8.35252743633808,16.677324875541753,17.33804603741904,0.288167157998967,397.432938411548,1.5377307952401427
2018-07-21 00:33:22.031224489,4.8370218277,False,18.21037705119205,-0.9954477670133645,-1.2828883507330435,-2.9297648971549024,-0.01263825598780334,0.08267505236138681,-0.934468530793177,-0.3458435726711379,-0.30532938613193394,-0.5988525654422786,8.146400327886058,16.519065535231633,17.255190959365667,0.29440778793215894,397.5115713782309,1.486285059881469
2018-07-21 00:33:22.086612940,4.8370218277,False,18.1562137604,-1.0923334799780584,-1.284435606598261,-2.925959607791484,-0.01131830231067273,0.08269391315626826,-0.9366104044603633,-0.3396954839052069,-0.2538665275674662,-0.4563400340329834,8.230852198350826,16.411788136535495,17.184039529801762,0.3024812515214449,397.56943431911805,1.3409687625566602
2018-07-21 00:33:22.110957623,4.8370218277,False,18.17111707343868,-1.170702685121949,-1.2859828624634784,-2.922154318428066,-0.00999834863354212,0.0827127739511497,-0.9387522781275496,-0.33354739513927584,-0.20240366900299847,-0.31382750262368814,8.315304068815593,16.304510737839355,17.112888100237857,0.3105547151107309,397.6272972600052,1.1956524652318516
2018-07-21 00:33:22.145516634,4.8370218277,False,18.2093715668,-1.2171581890639205,-1.2875301183286958,-2.9183490290646477,-0.00867839495641151,0.08273163474603115,-0.9408941517947358,-0.3273993063733448,-0.15094081043853075,-0.17131497121439287,8.399755939280361,16.197233339143217,17.041736670673952,0.31862817870001686,397.6851602008924,1.0503361679070427
2018-07-21 00:33:22.190734148,4.8370218277,False,18.16744707158261,-1.2963810596129381,-1.289062630500375,-2.9156982614847524,-0.007358441279280899,0.08275049554091259,-0.9430360254619221,-0.32125121760741376,-0.09947795187406303,-0.028802439805097668,8.484207809745127,16.089955940447076,16.970585241110044,0.3267016422893028,397.7430231417796,0.9050198705822341
2018-07-21 00:33:22.297905445,5.06597042084,False,17.953478328474063,-1.3838227467201798,-1.290593602286162,-2.913168115583733,-0.006038487602150289,0.08276935633579403,-0.9451778991291083,-0.3151031288414827,-0.0480150933095953,0.11371009160419754,8.568659680209894,15.982678541750937,16.89943381154614,0.33477510587858883,397.80088608266675,0.7597035732574253
2018-07-21 00:33:22.366399527,5.06597042084,False,17.670583725,-1.394778612315757,-1.2921245740719491,-2.9106379696827136,-0.004718533925019679,0.08278821713067548,-0.9473197727962946,-0.3089550400755517,0.003447765254872448,0.25622262301349275,8.653111550674662,15.875401143054798,16.828282381982234,0.3428485694678748,397.8587490235539,0.6143872759326166
2018-07-21 00:33:22.395407200,5.06597042084,False,17.634544293946327,-1.377306326839678,-1.2936555458577361,-2.908107823781694,-0.0033643599851958476,0.08260938812059049,-0.9493631395616514,-0.303077650843283,0.055362729497750986,0.3835142632496251,8.724452356465516,15.776397766606934,16.760321231067206,0.35015366751483695,397.9126158431506,0.47740302175949945
2018-07-21 00:33:22.446470976,5.06597042084,False,17.36058327537361,-1.2974692754647374,-1.2951865176435233,-2.905577677880675,-0.0017447703493611564,0.08089725769637542,-0.9506424771859895,-0.2992998336038096,0.1107842694902548,0.3927511865817091,8.694102465517242,15.74156851393838,16.71710419259955,0.35149924745304345,397.93548835615286,0.40504290715316354
2018-07-21 00:33:22.497619152,5.06597042084,False,16.9280109406,-1.2110663117996554,-1.2967174894293105,-2.903047531979655,-0.00012518071352646525,0.07918512727216034,-0.9519218148103276,-0.29552201636433617,0.1662058094827586,0.4019881099137931,8.663752574568965,15.706739261269828,16.673887154131897,0.35284482739125,397.9583608691551,0.33268279254682764
2018-07-21 00:33:22.537209034,5.06597042084,False,16.907524180421888,-1.1225120551267314,-1.2982484612150975,-2.9005173860786355,0.0014944089223082255,0.07747299684794527,-0.9532011524346656,-0.2917441991248628,0.22162734947526241,0.41122503324587706,8.63340268362069,15.671910008601275,16.630670115664245,0.3541904073294565,397.98123338215737,0.2603226779404917
2018-07-21 00:33:22.611324310,5.06597042084,False,16.5776348114,-1.0868361445714168,-1.2997794330008847,-2.897987240177616,0.003113998558142916,0.0757608664237302,-0.9544804900590037,-0.2879663818853894,0.2770488894677662,0.42046195657796104,8.603052792672413,15.637080755932722,16.58745307719659,0.35553598726766306,398.0041058951596,0.18796256333415573
2018-07-21 00:33:22.630185366,5.06597042084,False,16.576893770711244,-1.0276351670317425,-1.301310404786672,-2.8954570942765967,0.004733588193977608,0.07404873599951513,-0.9557598276833418,-0.284188564645916,0.33247042946027006,0.429698879910045,8.572702901724139,15.602251503264169,16.544236038728936,0.35688156720586955,398.0269784081619,0.11560244872781983
2018-07-21 00:33:22.666558504,4.74198484421,False,16.336611327382233,-0.948881648604127,-1.3020996027525489,-2.894317579895397,0.006353177829812298,0.07233660557530006,-0.9570391653076799,-0.2804107474064426,0.3878919694527738,0.438935803242129,8.542353010775862,15.567422250595616,16.50101900026128,0.3582271471440761,398.04985092116414,0.04324233412148387
2018-07-21 00:33:22.707586288,4.74198484421,False,16.3304977417,-0.8980311393912533,-1.302798888740255,-2.8933466269105397,0.007972767465646988,0.07062447515108498,-0.9583185029320179,-0.27663293016696927,0.4433135094452776,0.4481727265742129,8.512003119827586,15.532592997927061,16.457801961793628,0.3595727270822826,398.0727234341664,-0.02911778048485203
2018-07-21 00:33:22.757750988,4.74198484421,False,16.007770865796854,-0.8228054194527193,-1.303498174727961,-2.892375673925682,0.008794366423651518,0.06708102715340064,-0.9589790854411536,-0.27511881582246217,0.4546088000937031,0.4448021500937031,8.42221787261994,15.48612764965581,16.435674569387444,0.36091830428379873,398.07355786346176,-0.09823521165490409
2018-07-21 00:33:22.819677353,4.74198484421,False,15.979627609300001,-0.747816777658105,-1.3041974607156672,-2.8914047209408245,0.009244655433604471,0.06268545587663266,-0.959351757406889,-0.2746580162943883,0.4453718767616191,0.43556522676161913,8.304776990254872,15.43424795485922,16.42336031841394,0.3622638802119161,398.06413783748127,-0.16584380236888943
2018-07-21 00:33:22.879745245,4.74198484421,False,15.979627609300001,-0.7081906501048816,-1.3048967467033734,-2.890433767955967,0.009694944443557424,0.05828988459986467,-0.9597244293726244,-0.2741972167663145,0.4361349534295352,0.4263283034295352,8.187336107889806,15.382368260062632,16.41104606744044,0.36360945614003337,398.0547178115008,-0.23345239308287474
2018-07-21 00:33:22.903763056,4.74198484421,False,15.864875427395052,-0.647661783794882,-1.3055960326910794,-2.8894628149711092,0.010145233453510379,0.05389431332309668,-0.9600971013383598,-0.2737364172382406,0.4268980300974512,0.4170913800974512,8.069895225524737,15.330488565266043,16.398731816466942,0.3649550320681507,398.04529778552023,-0.3010609837968601
2018-07-21 00:33:22.977770567,4.74198484421,False,15.8424596786,-0.5956324951043358,-1.3062953186787856,-2.888491861986252,0.010595522463463332,0.049498742046328696,-0.9604697733040951,-0.2732756177101668,0.4176611067653673,0.40785445676536725,7.952454343159671,15.278608870469453,16.386417565493442,0.366300607996268,398.03587775953974,-0.3686695745108454
